,LotArea,OverallQual,OverallCond,YearBuilt,MasVnrArea,TotalBsmtSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,HS__1.5Unf,HS__1Story,HS__2.5Fin,HS__2.5Unf,HS__2Story,HS__SFoyer,HS__SLvl,EQ__Fa,EQ__Gd,EQ__TA,HQC__Fa,HQC__Gd,HQC__Po,HQC__TA,KQ__Fa,KQ__Gd,KQ__TA
714,13517,6,8,1976,289.0,725,1479,2,1,3,6,0,475,0,44,3,2010,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
715,10140,6,5,1974,174.0,1064,1350,2,0,3,7,1,478,0,0,8,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
716,10800,7,8,1890,0.0,718,2554,1,1,3,8,0,704,0,48,7,2007,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
717,10000,5,6,1973,0.0,1176,1178,1,1,3,5,1,439,224,0,11,2008,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
718,10542,7,5,1993,651.0,1311,2418,2,1,3,9,1,983,250,154,8,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
719,9920,5,6,1969,0.0,971,971,1,1,3,5,1,300,0,0,5,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
720,6563,8,5,1985,0.0,1742,1742,2,0,2,5,1,564,114,28,12,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
721,4426,6,5,2004,169.0,848,848,1,0,1,3,0,420,160,0,5,2010,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
722,8120,4,7,1970,0.0,864,864,1,0,3,5,0,463,0,0,7,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
723,8172,4,6,1954,0.0,941,1470,2,0,4,7,0,548,0,0,5,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
724,13286,9,5,2007,340.0,1698,1698,2,0,3,8,1,768,327,64,2,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,6960,4,6,1970,0.0,864,864,1,0,3,5,0,660,96,0,11,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
726,21695,6,9,1988,260.0,880,1680,2,0,3,5,1,540,292,44,12,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
727,7314,7,5,2007,82.0,1232,1232,2,0,2,6,0,632,132,0,2,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
728,11475,5,5,1958,95.0,1584,1776,2,0,4,9,0,888,0,25,7,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
729,6240,4,5,1925,0.0,780,1208,1,0,2,5,0,539,0,23,1,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
730,5389,8,5,1995,0.0,1595,1616,2,0,2,5,1,608,237,152,3,2010,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
731,9590,7,5,2003,442.0,868,1146,2,0,3,6,1,438,160,22,5,2007,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
732,11404,7,5,1998,202.0,1153,2031,2,1,3,8,1,541,192,84,7,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
733,10000,5,6,1961,0.0,864,1144,1,0,3,6,1,264,165,0,3,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
734,8978,5,5,1968,0.0,948,948,1,0,3,6,0,300,147,0,5,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
735,10800,7,7,1914,0.0,880,1768,1,1,2,6,2,320,0,341,10,2006,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
736,8544,3,4,1950,0.0,0,1040,2,0,2,6,0,400,0,0,7,2006,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
737,10463,8,5,2005,0.0,893,1801,2,1,3,8,1,800,0,116,6,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
738,10800,5,5,1987,0.0,1200,1200,3,0,3,5,0,0,120,0,3,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
739,9313,7,5,2004,0.0,864,1728,2,1,3,7,0,572,187,56,4,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
740,9600,5,7,1910,0.0,264,1432,2,0,2,7,0,360,270,0,5,2007,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
741,6768,6,8,1961,0.0,912,912,1,0,3,5,0,288,168,0,5,2008,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
742,8450,7,5,2000,108.0,1349,1349,2,0,3,6,0,539,120,55,12,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
743,12886,5,6,1963,0.0,520,1464,2,0,3,6,1,480,302,0,10,2009,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
744,5395,8,5,1993,0.0,1337,1337,2,0,2,5,1,462,96,0,10,2008,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
745,8963,8,9,1976,289.0,1142,2715,3,1,4,11,2,831,0,204,7,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
746,8795,7,5,2000,0.0,952,2256,2,1,4,8,1,554,224,54,4,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
747,11700,7,7,1880,0.0,1240,2640,1,1,4,8,1,864,181,0,5,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
748,10593,7,5,1996,338.0,1720,1720,2,0,3,7,1,527,240,56,3,2010,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
749,8405,4,3,1945,0.0,0,1529,2,0,4,9,0,240,92,0,4,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
750,8800,4,7,1910,0.0,576,1140,1,0,3,7,0,0,0,160,6,2010,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
751,7750,7,5,2003,0.0,660,1320,2,1,3,6,0,400,0,48,8,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
752,9236,6,5,1997,0.0,1479,1494,2,0,3,6,0,576,168,27,7,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
753,10240,8,5,2005,178.0,1030,2098,2,1,3,8,1,878,192,52,3,2006,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
754,7930,6,8,1969,0.0,1026,1026,1,0,3,5,0,440,171,48,7,2009,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
755,3230,6,5,1999,894.0,729,1471,2,1,3,6,0,440,0,24,3,2009,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
756,10769,8,5,2007,0.0,866,1768,2,1,3,7,0,578,144,105,4,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
757,11616,6,5,1978,328.0,672,1386,2,1,3,6,1,440,335,0,4,2010,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
758,2280,7,5,1999,360.0,744,1501,2,1,3,6,0,440,0,0,8,2008,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
759,12257,8,5,1995,513.0,1318,2531,2,1,4,9,1,752,222,98,11,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
760,9100,6,6,1959,0.0,864,864,1,0,2,5,0,300,0,0,10,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
761,6911,5,5,1924,0.0,1145,1301,1,0,2,5,0,440,0,0,10,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
762,8640,7,5,2009,0.0,756,1547,2,1,3,7,0,614,169,45,6,2010,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
763,9430,8,5,1999,673.0,1252,2365,2,1,3,8,1,856,0,128,7,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
764,9549,8,5,1995,0.0,1494,1494,1,1,2,6,1,481,0,30,4,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
765,14587,9,5,2008,284.0,1498,1506,2,0,2,6,1,592,0,174,8,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
766,10421,7,5,1988,42.0,980,1714,2,1,3,7,1,496,228,66,3,2010,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
767,12508,6,7,1940,0.0,983,1750,2,0,4,7,0,423,245,0,7,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
768,9100,7,5,2004,0.0,1860,1836,2,0,3,8,1,484,120,33,10,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
769,53504,8,5,2003,603.0,1650,3279,3,1,4,12,1,841,503,36,6,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
770,7252,5,5,1982,0.0,858,858,1,0,2,5,0,576,120,0,4,2009,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
771,8877,4,5,1951,0.0,836,1220,1,0,2,6,0,396,0,0,4,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
772,7819,6,5,1976,0.0,1029,1117,1,0,3,6,1,672,144,0,3,2010,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
773,10150,5,5,1958,1.0,912,912,1,0,2,5,0,275,0,0,7,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
774,14226,8,5,2006,375.0,1935,1973,2,0,3,9,1,895,315,45,7,2007,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
775,4500,6,5,1998,320.0,1204,1204,2,0,2,5,0,412,0,247,6,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
776,11210,7,5,2005,240.0,1614,1614,2,0,3,7,0,865,144,59,7,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
777,13350,5,5,1974,0.0,864,894,1,0,3,5,1,440,241,0,6,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
778,8400,5,5,1977,320.0,0,2020,2,0,4,10,2,630,0,0,10,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
779,10530,6,5,1977,90.0,975,1004,1,0,2,4,0,504,0,0,5,2006,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
780,7875,7,5,1995,38.0,1237,1253,2,0,3,6,1,402,220,21,6,2007,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
781,7153,6,5,1992,0.0,761,1603,2,1,3,7,0,484,0,124,7,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
782,16285,7,5,2001,0.0,1413,1430,2,0,3,6,0,605,0,33,6,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
783,9101,5,6,1978,104.0,1097,1110,1,0,1,4,1,602,303,30,7,2009,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
784,6300,6,6,1914,0.0,742,1484,2,0,3,9,1,0,0,291,6,2008,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
785,9790,6,5,1967,0.0,1372,1342,2,0,3,7,1,457,0,0,9,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
786,10800,5,6,1915,0.0,686,1652,2,0,4,7,0,416,0,0,6,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
787,10142,7,5,2004,0.0,956,2084,2,1,4,8,0,618,0,45,1,2010,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
788,6000,4,7,1954,0.0,901,901,1,0,2,4,0,281,0,0,8,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
789,12205,6,8,1966,157.0,832,2087,2,1,5,9,0,444,133,168,7,2007,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
790,3182,7,5,2005,11.0,1145,1145,2,0,2,5,1,397,100,16,9,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
791,11333,6,5,1976,0.0,1029,1062,1,0,3,5,2,539,120,0,5,2007,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
792,9920,7,5,1996,0.0,1117,2013,2,1,3,8,1,455,180,130,6,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
793,9158,8,5,2007,140.0,1496,1496,2,0,3,7,0,474,168,130,6,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
794,10832,7,5,1994,0.0,712,1895,2,1,3,7,1,409,143,46,10,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
795,8400,6,6,1980,130.0,650,1564,2,1,3,7,1,476,0,50,4,2010,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
796,8197,6,5,1977,148.0,660,1285,1,1,3,7,1,528,138,0,4,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
797,7677,5,5,1953,0.0,773,773,1,0,2,4,0,240,0,0,4,2008,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
798,13518,9,5,2008,860.0,1926,3140,3,1,4,11,2,820,144,78,7,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
799,7200,5,7,1937,252.0,731,1768,1,1,3,7,2,240,0,0,6,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
800,12798,6,5,1997,0.0,616,1688,2,1,4,8,0,603,403,114,5,2008,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
801,4800,4,7,1916,0.0,1196,1196,1,0,2,5,0,440,0,0,7,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
802,8199,7,5,2005,0.0,728,1456,2,1,3,7,1,410,36,18,10,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
803,13891,9,5,2008,424.0,1734,2822,3,1,4,12,1,1020,52,170,1,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
804,9000,5,5,1954,0.0,936,1128,1,0,2,5,0,286,0,0,6,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
805,12274,7,5,2008,256.0,1417,1428,2,0,3,6,0,554,0,60,7,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
806,9750,5,5,1967,0.0,980,980,2,0,3,6,0,384,68,0,10,2006,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
807,21384,5,6,1923,0.0,1324,1576,1,1,3,6,1,528,0,312,5,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
808,13400,5,5,1966,1047.0,1024,1086,1,0,3,6,1,484,0,0,6,2006,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
809,8100,5,5,1898,0.0,849,2138,2,0,2,11,0,360,40,156,11,2009,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
810,10140,6,6,1974,99.0,1040,1309,1,1,3,5,1,484,265,0,1,2006,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
811,4438,6,5,2004,169.0,848,848,1,0,1,4,1,420,140,0,6,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
812,8712,5,5,1952,0.0,540,1044,1,0,2,4,0,504,0,0,6,2010,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
813,9750,6,6,1958,243.0,1442,1442,1,1,4,7,0,301,0,0,4,2007,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
814,8248,5,7,1918,0.0,686,1250,1,1,3,7,0,280,207,0,7,2006,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
815,12137,7,5,1998,442.0,1649,1661,2,0,3,6,0,598,0,34,5,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
816,11425,5,6,1954,0.0,1008,1008,1,0,2,4,1,275,0,0,7,2006,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
817,13265,8,5,2002,148.0,1568,1689,2,0,3,7,2,857,150,59,7,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
818,8816,6,7,1971,80.0,1010,1052,1,0,3,6,0,440,0,0,6,2010,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
819,6371,7,5,2009,128.0,1358,1358,2,0,2,6,1,484,192,35,6,2010,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
820,7226,7,5,2003,0.0,798,1640,2,1,3,6,0,595,0,45,6,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
821,6000,4,4,1953,0.0,936,936,1,0,2,4,0,576,0,32,2,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
822,12394,7,5,2003,0.0,847,1733,2,1,3,7,1,433,100,48,10,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
823,9900,6,7,1940,0.0,778,1489,2,0,3,7,1,240,335,0,7,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
824,11216,8,5,2006,0.0,1489,1489,2,0,3,7,1,776,0,140,6,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
825,14803,10,5,2007,816.0,2078,2084,2,0,2,7,1,1220,188,45,6,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,6130,5,6,1924,0.0,784,784,1,0,2,5,0,0,0,0,5,2008,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
827,8529,7,5,2001,0.0,1454,1434,2,0,3,6,1,527,290,39,4,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
828,28698,5,5,1967,0.0,1013,2126,2,1,3,7,0,538,486,0,6,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
829,2544,7,5,2005,0.0,600,1223,2,1,2,4,0,480,0,166,7,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
830,11900,6,5,1957,387.0,1392,1392,1,1,3,6,2,458,0,0,6,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
831,3180,7,5,2005,0.0,600,1200,2,1,2,4,0,480,0,166,6,2006,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
832,9548,7,6,2003,223.0,941,1829,2,1,3,7,1,613,192,39,1,2010,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
833,10004,6,6,1964,180.0,1516,1516,1,1,3,6,0,472,0,0,2,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
834,7875,5,6,1961,136.0,1144,1144,1,0,3,6,0,456,0,0,9,2008,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
835,9600,4,7,1950,0.0,1067,1067,2,0,2,4,0,436,290,0,2,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
836,8100,5,6,1948,0.0,1559,1559,1,0,2,5,0,812,0,116,6,2007,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
837,1680,6,5,1973,158.0,483,987,1,1,2,5,0,264,0,0,11,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
838,9525,5,6,1995,0.0,1099,1099,1,1,3,6,0,352,278,0,6,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
839,11767,5,6,1946,0.0,768,1200,1,0,3,6,0,240,0,0,5,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
840,12155,6,8,1925,0.0,672,1482,2,0,4,7,0,400,0,0,3,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
841,10440,5,8,1904,0.0,650,1539,2,0,3,8,1,686,70,78,6,2008,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
842,9020,6,7,1966,183.0,1127,1165,1,1,3,6,0,490,0,129,5,2008,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
843,8000,5,4,1961,0.0,1800,1800,2,0,6,10,0,0,0,0,7,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
844,12665,5,8,1915,0.0,876,1416,1,1,4,7,1,720,418,0,6,2008,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
845,16647,5,5,1975,0.0,1390,1701,2,0,3,6,2,611,0,0,1,2007,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
846,9317,7,5,1993,137.0,740,1775,2,1,3,7,1,425,234,72,7,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
847,15523,5,6,1972,0.0,864,864,1,0,3,5,1,338,0,0,8,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
848,45600,6,8,1908,0.0,907,2358,3,0,5,10,1,360,486,40,9,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
849,9600,6,7,1976,360.0,528,1855,2,1,3,7,1,512,113,100,8,2007,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
850,4435,6,5,2003,170.0,848,848,1,0,1,3,0,420,140,0,11,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
851,3196,8,5,2003,40.0,1273,1456,2,0,2,7,1,400,143,20,5,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
852,7128,7,5,1941,0.0,918,1646,2,0,4,7,2,240,0,0,8,2007,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
853,12095,6,6,1964,115.0,1127,1445,1,1,3,7,1,645,180,0,8,2009,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
854,17920,5,4,1955,0.0,1763,1779,1,1,3,6,1,454,0,418,7,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
855,6897,5,8,1962,0.0,1040,1040,1,1,3,6,0,260,0,104,4,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
856,10970,6,6,1978,0.0,940,1026,1,0,3,5,0,576,0,0,10,2008,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
857,8125,6,5,1994,0.0,702,1481,2,1,3,6,1,343,0,36,3,2009,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
858,10400,7,5,1976,189.0,1090,1370,2,0,3,6,1,479,0,0,6,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
859,11029,6,7,1968,220.0,1054,2654,2,1,4,9,1,619,0,65,8,2006,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
860,7642,7,8,1918,0.0,912,1426,1,1,3,7,1,216,0,240,6,2007,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
861,11625,5,4,1965,0.0,1039,1039,1,1,3,6,0,504,0,0,4,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
862,9672,6,5,1984,0.0,1040,1097,2,0,3,6,0,480,0,0,5,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
863,7931,5,5,1959,0.0,1148,1148,1,0,3,6,0,672,0,0,7,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
864,8640,7,5,2007,0.0,1372,1372,2,0,3,6,0,529,0,140,5,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
865,8750,5,6,1970,76.0,1002,1002,1,0,3,5,0,902,0,0,8,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
866,10656,8,5,2006,274.0,1638,1646,2,0,3,6,1,870,192,80,11,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
867,6970,4,5,1961,0.0,1040,1120,1,1,3,5,0,544,168,0,5,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
868,14762,5,6,1948,0.0,0,2320,2,0,2,7,1,672,120,144,5,2006,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
869,9938,7,5,1993,246.0,1050,1949,2,1,3,8,1,574,156,90,6,2010,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
870,6600,5,5,1962,0.0,894,894,1,0,2,5,0,308,0,0,8,2009,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
871,8750,6,5,1998,116.0,804,1682,2,1,3,7,0,523,0,77,6,2010,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
872,8892,5,7,1953,0.0,105,910,1,0,3,5,0,414,196,0,10,2008,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
873,12144,5,7,1949,0.0,832,1268,1,0,3,6,1,288,0,28,9,2009,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
874,5720,5,6,1941,0.0,676,1131,1,1,3,5,0,200,26,0,8,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
875,9000,8,5,2007,0.0,1184,2610,2,1,4,11,1,550,208,364,8,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
876,25286,4,5,1963,0.0,1064,1040,1,0,3,5,0,648,0,0,1,2007,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
877,8834,9,5,2004,216.0,1462,2224,2,1,4,10,1,738,184,0,6,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
878,11782,5,7,1961,0.0,1109,1155,1,0,3,6,0,576,192,0,6,2010,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
879,7000,5,8,1978,90.0,864,864,1,0,3,6,0,336,0,0,7,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
880,7024,5,5,2005,0.0,1090,1090,1,1,2,5,0,450,0,49,6,2007,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
881,13758,7,5,1990,117.0,1156,1717,2,1,3,7,1,400,168,36,4,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
882,9636,6,5,1992,0.0,808,1593,2,1,3,7,1,389,342,40,12,2009,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
883,6204,4,5,1912,0.0,795,2230,1,0,5,10,0,440,0,188,3,2006,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
884,7150,5,5,1967,60.0,892,892,1,0,3,5,0,288,0,0,7,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
885,5119,9,5,1999,60.0,1698,1709,2,0,2,5,1,506,97,65,1,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
886,8393,5,5,1959,122.0,1626,1712,2,0,4,8,0,588,272,54,6,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
887,16466,5,7,1955,0.0,816,1393,1,1,3,8,0,300,121,0,4,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
888,15865,8,6,1970,0.0,2217,2217,2,0,4,8,1,621,81,207,10,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
889,12160,6,4,1953,90.0,1505,1505,1,0,2,6,1,505,0,0,2,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
890,8064,5,7,1949,0.0,672,924,1,0,3,6,1,576,0,0,7,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
891,11184,6,5,1978,92.0,918,1683,2,1,3,7,1,440,243,0,7,2009,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
892,8414,6,8,1963,0.0,1059,1068,1,0,3,6,0,264,192,0,2,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
